id,score,target
17948804,0-3,away
17807420,2-2,draw
17998671,2-1,home
16548688,2-1,home
17987982,2-0,home
17882917,1-1,draw
17720174,0-0,draw
17974785,1-3,away
17904748,1-1,draw
17447933,1-0,home
17925619,2-2,draw
17982292,3-0,home
17998281,1-1,draw
16481677,3-0,home
16864612,0-1,away
17243798,4-1,home
17973584,2-0,home
17212626,4-2,home
17986872,1-0,home
17212625,2-0,home
17959866,0-3,away
16943114,1-3,away
16725250,0-0,draw
17973678,2-1,home
17973466,0-0,draw
17988074,3-1,home
17213309,1-3,away
17319267,1-0,home
17757224,0-2,away
17988063,0-1,away
17757225,1-1,draw
17973676,1-3,away
17212620,0-2,away
17213303,0-1,away
17213310,0-1,away
17996656,1-0,home
17996655,1-0,home
17958138,1-2,away
17973467,2-1,home
17807417,7-0,home
17973119,4-1,home
17988015,2-1,home
17973198,0-3,away
16725501,2-0,home
17973468,2-0,home
16840317,2-3,away
17753358,1-2,away
17012216,1-2,away
16672157,0-1,away
17222002,0-1,away
17947193,0-0,draw
17947197,1-2,away
17242710,1-1,draw
17098303,1-0,home
17004361,2-4,away
17054422,2-0,home
17242712,1-3,away
17998164,0-2,away
17948771,1-4,away
17987983,3-2,home
17879553,2-2,draw
17974766,0-0,draw
17878159,3-0,home
17956961,1-0,home
16771587,2-1,home
17057050,2-0,home
17227662,1-0,home
17227664,1-1,draw
17227663,4-1,home
17227659,3-0,home
17057056,1-1,draw
17227661,0-0,draw
17057051,0-1,away
17982224,2-0,home
17974562,1-0,home
17948066,2-0,home
17932822,3-1,home
17055649,1-2,away
17997512,2-0,home
16839777,2-0,home
17999881,2-1,home
16911198,1-2,away
17881890,2-3,away
17048253,1-1,draw
16917111,0-0,draw
17786276,0-0,draw
17999120,1-1,draw
17999121,1-1,draw
17156500,3-0,home
17673359,6-2,home
17882927,1-0,home
17794761,1-0,home
17794760,1-0,home
17794759,1-2,away
17794758,3-0,home
17794757,1-2,away
17974664,0-0,draw
17999123,0-0,draw
17815038,0-2,away
17925616,3-0,home
17794755,0-1,away
17786357,4-1,home
17879763,3-0,home
17695464,1-2,away
17956955,2-0,home
17956953,0-0,draw
17973575,3-1,home
17794756,1-0,home
16482057,1-0,home
16486966,2-0,home
16864613,0-2,away
17883290,2-0,home
17958166,3-1,home
17972097,3-0,home
17954557,1-0,home
16943113,0-3,away
16576368,2-1,home
16773811,0-2,away
17988075,1-2,away
17882803,0-6,away
17242707,0-2,away
17900882,0-2,away
17720735,0-0,draw
17881887,3-4,away
17883294,0-2,away
17883297,2-1,home
17212623,0-2,away
17925926,3-1,home
16904877,0-0,draw
17706905,1-1,draw
17946602,2-2,draw
17946823,2-2,draw
17946821,1-1,draw
17946817,2-1,home
16771594,1-2,away
17098302,2-3,away
17048251,1-1,draw
17878160,3-0,home
17925924,1-2,away
17880285,0-1,away
17946820,1-0,home
17706904,1-1,draw
16481674,3-0,home
17946613,2-2,draw
17946612,2-1,home
17878162,0-0,draw
17883171,3-1,home
17883168,2-1,home
17872585,1-4,away
17878164,0-3,away
17880279,0-2,away
17946819,0-3,away
17877326,2-2,draw
17794520,2-2,draw
17959133,0-2,away
17810798,1-0,home
17778502,1-1,draw
17778501,0-0,draw
17944126,0-0,draw
17780531,2-2,draw
17706903,1-0,home
17055642,1-1,draw
17057048,2-1,home
17780532,2-1,home
17883292,2-2,draw
17786278,3-1,home
17946605,1-0,home
17972098,2-1,home
17054427,3-0,home
17946818,1-0,home
17725576,1-0,home
17883295,0-0,draw
17946610,2-2,draw
17946822,2-1,home
17815037,0-1,away
17974666,1-2,away
17946608,2-2,draw
17162838,0-2,away
17706900,0-2,away
17946607,3-1,home
17726554,0-1,away
17940998,5-0,home
17726556,0-3,away
17708358,3-0,home
17941023,2-1,home
17876559,3-1,home
17946824,0-0,draw
17882804,3-0,home
17880852,2-1,home
17940997,3-1,home
17706901,2-1,home
17959132,0-3,away
17940996,1-1,draw
17786353,1-0,home
17794517,3-0,home
17944130,1-2,away
17725584,2-1,home
17706387,1-0,home
17815111,5-2,home
17761433,3-3,draw
17726555,0-0,draw
17714812,1-0,home
17815113,0-0,draw
17883293,3-0,home
17714926,0-1,away
17881345,0-0,draw
17959134,3-0,home
17786275,3-2,home
17944133,1-2,away
17162685,3-2,home
17794518,1-0,home
17695465,1-0,home
17880853,0-2,away
17761434,2-1,home
17726560,1-2,away
17695466,2-3,away
17899998,0-2,away
17869184,2-0,home
17709823,1-1,draw
17770881,2-0,home
17709822,4-3,home
17709824,2-0,home
16465883,1-5,away
17897736,3-0,home
16775417,1-3,away
16775672,4-0,home
17898520,0-1,away
17869183,2-0,home
17154632,4-0,home
17869181,1-0,home
17709827,0-0,draw
18012712,0-1,away
18012713,0-3,away
18012711,0-1,away
18012710,1-3,away
18012709,2-0,home
18012714,2-1,home
17154709,2-3,away
17639694,2-2,draw
17175963,0-0,draw
17175962,4-0,home
17973459,0-3,away
16775668,2-1,home
17154710,2-2,draw
17878163,0-1,away
17904859,0-2,away
16775667,5-2,home
17904860,0-0,draw
16775670,4-1,home
17154711,2-2,draw
17004369,0-0,draw
17904841,0-0,draw
16465884,3-0,home
17673328,0-3,away
17974230,3-1,home
17783959,1-3,away
17447869,1-2,away
17655888,3-0,home
17646931,0-2,away
17203189,0-1,away
17724660,1-2,away
16486962,1-0,home
17770880,0-2,away
16487275,1-0,home
16487276,1-1,draw
16487277,2-0,home
16487282,1-2,away
16864439,3-1,home
16672151,0-1,away
16904871,1-0,home
17988395,1-1,draw
17988396,1-1,draw
16775671,0-1,away
16775669,2-0,home
16775424,1-0,home
17880682,2-1,home
17996658,3-1,home
17996659,1-0,home
17996657,3-4,away
17997728,1-1,draw
17997747,0-1,away
17997748,4-2,home
16725499,2-0,home
17944129,3-1,home
17952984,3-1,home
17004368,3-2,home
16725249,2-0,home
17004370,3-1,home
17783958,1-1,draw
17925617,1-0,home
16486961,1-2,away
16486963,2-1,home
16486964,3-2,home
16486969,2-0,home
17783960,0-1,away
16917107,1-2,away
17932848,1-2,away
17156506,2-0,home
17952889,2-2,draw
17880683,4-0,home
17758463,1-3,away
17054425,1-3,away
17757226,0-0,draw
17714813,5-2,home
16943115,3-0,home
16935470,0-3,away
16487279,1-0,home
17757470,0-0,draw
17757222,2-0,home
17673360,2-0,home
17958167,0-3,away
16904874,0-2,away
16615072,4-0,home
16615069,2-4,away
16615064,1-1,draw
16840313,0-0,draw
17881886,4-2,home
17883172,2-0,home
17780502,2-0,home
16482064,1-1,draw
16771590,2-3,away
17098310,0-1,away
17212932,5-2,home
17944131,1-1,draw
17057047,2-1,home
17959135,1-0,home
17780500,0-3,away
17055643,3-4,away
16943107,0-0,draw
17785159,0-2,away
17881884,1-0,home
17882390,0-0,draw
17959330,3-3,draw
17944128,1-1,draw
17785156,3-0,home
17778504,2-0,home
17786355,3-0,home
17786356,1-3,away
17714900,1-0,home
17761431,2-0,home
17883175,1-0,home
17786354,2-0,home
17726552,0-0,draw
17695467,1-3,away
12020500,1-2,away
17882632,1-2,away
18012363,3-0,home
17669012,1-1,draw
17987610,5-0,home
16775861,0-2,away
17882633,1-2,away
17869180,2-1,home
17012225,5-2,home
18012362,1-1,draw
17869182,1-1,draw
17999682,3-0,home
18014248,1-1,draw
18014246,2-0,home
18015019,1-1,draw
17175965,1-1,draw
17982970,0-0,draw
17175969,1-1,draw
17175964,0-1,away
18014409,2-0,home
17175968,1-4,away
17175966,0-2,away
17807049,0-0,draw
17807050,1-0,home
17807051,2-0,home
17807052,0-1,away
17807053,2-0,home
17807054,0-1,away
17807055,1-3,away
17807057,0-1,away
16839745,3-1,home
17940810,4-0,home
17940811,2-1,home
17940812,2-1,home
17783961,0-0,draw
17940808,2-0,home
17940809,1-1,draw
17175967,2-3,away
16997564,1-1,draw
16924034,0-1,away
17999680,0-2,away
17269079,3-1,home
17973121,1-2,away
17958191,1-1,draw
17156481,2-2,draw
17956942,3-1,home
17560301,0-3,away
17880679,2-2,draw
17898069,0-0,draw
17684956,5-0,home
17999017,1-1,draw
17952875,4-0,home
16832459,1-1,draw
16944743,4-2,home
17934043,0-1,away
17012223,0-1,away
17012224,2-1,home
17940733,1-1,draw
17883587,2-1,home
17922114,1-0,home
17693868,4-0,home
18014126,1-2,away
17880681,2-0,home
17952985,2-4,away
17783962,1-1,draw
18014124,1-0,home
16950615,1-6,away
16950620,1-0,home
16950618,0-1,away
17902011,2-4,away
16950617,2-3,away
16953738,1-2,away
16888117,1-2,away
17958192,5-0,home
16727083,0-0,draw
16952241,2-1,home
16953636,0-2,away
17757468,2-2,draw
16952150,0-0,draw
17972035,3-0,home
16744636,4-1,home
16952050,3-0,home
16952706,4-1,home
16576320,3-0,home
16727730,0-1,away
17898071,1-1,draw
16727729,2-0,home
17152406,0-4,away
17152405,2-0,home
17152409,4-0,home
16952263,2-1,home
16952272,4-0,home
16727592,3-1,home
17152410,0-1,away
16727728,1-0,home
16727727,2-1,home
17152208,2-1,home
16952668,0-0,draw
16727121,0-1,away
16952101,0-3,away
16952098,0-0,draw
17465867,1-1,draw
16952705,2-2,draw
16952693,0-1,away
16952793,1-0,home
16952640,0-2,away
16952082,4-1,home
16952614,2-1,home
16727566,2-0,home
16953635,3-1,home
16727726,0-0,draw
17901877,1-1,draw
17882431,2-2,draw
17787117,0-2,away
16950616,2-0,home
17882274,0-0,draw
17882268,0-1,away
17882270,1-3,away
17882271,1-0,home
17882273,2-2,draw
17767732,4-1,home
17767733,0-5,away
17767734,1-1,draw
17994043,2-2,draw
17994044,1-0,home
17994045,5-0,home
17994041,2-3,away
17152404,0-0,draw
17994040,0-6,away
17152413,3-4,away
17898064,2-0,home
17783630,0-2,away
17242264,2-2,draw
17242255,0-0,draw
17242230,1-0,home
17152412,0-3,away
17994042,1-6,away
17934238,0-1,away
17880288,2-4,away
17780501,2-0,home
17973712,1-1,draw
17973716,1-0,home
17934240,0-1,away
17767736,2-1,home
17767737,2-2,draw
17922112,0-2,away
17054421,0-4,away
17785155,4-0,home
17972185,1-2,away
17903467,0-4,away
17882433,2-1,home
17940736,0-0,draw
17972184,1-0,home
17815149,1-0,home
17785161,2-2,draw
17706388,2-1,home
17883174,0-1,away
17714883,0-0,draw
17714909,2-1,home
17882434,3-1,home
17815155,5-0,home
17940739,4-1,home
17706389,0-0,draw
17987611,4-1,home
17972186,1-1,draw
17933274,2-2,draw
17726558,1-1,draw
17815151,8-0,home
17706390,2-0,home
17948728,6-0,home
17973159,3-1,home
17972592,0-3,away
17948726,1-0,home
17972593,2-0,home
16775674,1-1,draw
17882631,1-4,away
17973158,0-0,draw
17766823,1-2,away
17948675,8-1,home
17948676,0-3,away
17948677,3-1,home
17948727,0-6,away
17153990,1-1,draw
17056238,1-3,away
17940768,7-2,home
17708574,0-1,away
17269178,2-2,draw
17668992,3-1,home
17972272,2-2,draw
17972267,1-0,home
17972268,0-1,away
17972269,1-2,away
17972271,1-1,draw
17766828,0-1,away
17972273,1-1,draw
17948678,2-0,home
17972266,1-0,home
17972264,0-3,away
17882628,1-1,draw
17972263,1-2,away
17897941,2-2,draw
17766835,3-1,home
17972262,0-2,away
17948729,5-5,draw
17972265,1-1,draw
17012221,2-2,draw
17998347,0-3,away
17972270,0-1,away
17766831,1-0,home
17684950,1-2,away
17899930,1-1,draw
17899929,3-2,home
17882629,1-0,home
16833112,2-5,away
17899931,1-0,home
17899933,2-1,home
17899932,0-1,away
17972594,0-1,away
17972585,0-1,away
17899934,1-1,draw
16832758,0-4,away
17972595,0-0,draw
17997222,2-1,home
17972586,2-1,home
17972584,2-3,away
17972583,0-0,draw
17972582,1-1,draw
17972581,1-1,draw
17972580,1-0,home
17999681,3-2,home
17897938,2-1,home
17614375,3-1,home
17087882,1-0,home
17614377,3-2,home
17614464,1-1,draw
17614378,1-0,home
17087883,1-2,away
17614465,1-3,away
17614466,2-0,home
17948730,3-3,draw
17130384,0-2,away
17087884,1-1,draw
17614467,3-0,home
17056239,0-1,away
17614468,2-3,away
17088165,1-0,home
17882630,2-2,draw
17088167,0-3,away
17056565,1-1,draw
17056563,0-4,away
17088168,1-0,home
17090705,3-1,home
17088163,1-0,home
17090707,0-0,draw
17130377,3-0,home
17130378,0-1,away
17130383,2-2,draw
17884016,0-0,draw
17241062,4-0,home
17884008,1-3,away
17998348,1-0,home
17884015,3-1,home
17241059,2-3,away
17241730,2-2,draw
17241372,2-1,home
17241728,2-2,draw
17240446,4-1,home
17240447,0-1,away
17240748,1-1,draw
17240750,2-0,home
17240751,3-3,draw
17240752,3-0,home
17240753,1-1,draw
17240754,1-2,away
17241060,0-3,away
17241061,0-0,draw
17241063,1-1,draw
17241064,1-2,away
17241066,0-2,away
17241366,1-0,home
17241367,0-0,draw
17241368,0-1,away
17241369,0-1,away
17241371,3-2,home
17241373,3-1,home
17241374,1-1,draw
17241727,4-1,home
17241729,2-0,home
17241731,1-2,away
17240445,1-2,away
18014722,2-0,home
17940815,0-0,draw
17940814,3-0,home
17940813,3-2,home
17684948,1-0,home
17657402,1-1,draw
17243111,4-3,home
17243109,2-0,home
17243107,0-0,draw
17243106,2-2,draw
17243104,5-1,home
17243103,1-1,draw
17243102,0-0,draw
17241732,3-0,home
17242062,1-0,home
17242060,2-1,home
17242059,2-1,home
17242058,0-1,away
17242057,2-0,home
17242056,1-4,away
17242055,1-2,away
17241736,1-3,away
17241735,1-3,away
17241734,0-2,away
17241733,1-0,home
17997223,1-1,draw
17997994,2-0,home
17242061,1-1,draw
17240444,2-2,draw
17242054,0-1,away
17240442,0-1,away
16887675,1-1,draw
17269155,0-2,away
17240133,1-2,away
17240132,4-1,home
17240131,1-1,draw
17240130,2-1,home
17240129,1-1,draw
16887676,4-2,home
17240128,2-0,home
17240126,1-2,away
16923989,5-0,home
17213234,3-0,home
17240443,1-1,draw
17934219,2-0,home
17319264,1-0,home
16997561,1-1,draw
17240127,1-2,away
17056242,1-0,home
16887677,1-1,draw
16887679,2-0,home
17240441,0-0,draw
17240440,0-0,draw
17240439,3-0,home
17238579,1-0,home
17238578,1-0,home
17238577,3-4,away
17238575,1-0,home
16887678,4-1,home
17238574,0-1,away
17238572,2-0,home
17238571,3-1,home
17012227,3-1,home
16887682,1-4,away
16887681,1-0,home
16887680,1-0,home
17238573,1-0,home
17999679,5-1,home
17243108,6-2,home
17973122,1-5,away
17882627,0-1,away
17720079,2-1,home
17988872,0-2,away
17720080,0-0,draw
16839489,1-0,home
16997563,1-0,home
17720078,1-2,away
17056243,3-0,home
17973162,3-1,home
17973160,0-0,draw
17973157,1-1,draw
17947273,1-0,home
17720077,1-1,draw
16839755,2-0,home
17883140,2-2,draw
17241065,3-2,home
18016241,0-0,draw
17988871,1-0,home
17720076,2-0,home
17003921,1-2,away
16839491,2-0,home
17003923,0-3,away
17153606,2-0,home
17003920,3-1,home
16839488,3-0,home
17948679,0-4,away
16839485,3-0,home
16576923,2-2,draw
17153988,0-2,away
16833114,4-1,home
17999695,1-0,home
16839487,1-2,away
17153609,1-0,home
16833118,2-3,away
17999016,2-2,draw
17974318,0-1,away
17684954,2-1,home
16887674,1-3,away
17684947,0-1,away
17807426,2-4,away
17714728,0-1,away
17778561,3-3,draw
17684951,2-6,away
17988064,0-1,away
17988066,1-0,home
17892727,1-2,away
17903100,0-1,away
17998168,2-2,draw
17934045,1-2,away
18015036,0-1,away
18015034,2-1,home
17998110,1-1,draw
16747106,0-1,away
17999969,1-2,away
17998285,1-0,home
17998307,3-0,home
17925932,3-2,home
16833119,0-1,away
17012220,1-2,away
16839738,1-0,home
16833115,2-1,home
17922116,3-0,home
16887970,2-1,home
16950619,3-0,home
16840588,0-1,away
17947275,4-2,home
16576315,1-1,draw
16744653,2-2,draw
17998283,1-1,draw
17057021,0-1,away
17998306,2-0,home
17919072,2-0,home
16482025,3-0,home
17794527,2-2,draw
17998249,0-1,away
17998284,3-0,home
17778585,0-0,draw
18016359,1-0,home
17785158,2-0,home
16747181,1-1,draw
16747178,0-3,away
16833117,6-0,home
17948264,1-0,home
16487489,2-3,away
16487486,7-0,home
16487483,5-0,home
17794526,1-1,draw
17988065,1-1,draw
16494536,0-1,away
17872570,2-0,home
17974561,2-1,home
17778579,0-0,draw
18012621,1-1,draw
17872584,1-1,draw
17807423,6-1,home
17998282,1-1,draw
17807425,1-2,away
17999689,1-0,home
17469501,3-2,home
17882395,0-2,away
17882272,3-1,home
17882269,2-1,home
17882267,3-1,home
17882266,1-1,draw
16950621,2-5,away
18014362,1-1,draw
17780528,0-0,draw
18014361,0-0,draw
17767738,0-1,away
17748153,1-1,draw
17748155,1-0,home
17973715,0-3,away
17900875,0-0,draw
17706895,1-4,away
17724401,1-1,draw
17722044,1-1,draw
17934242,0-0,draw
17934236,1-2,away
17767740,1-0,home
17794523,1-1,draw
17882898,1-1,draw
17785160,1-0,home
17796288,2-1,home
17796289,3-1,home
17725582,1-2,away
17893439,2-0,home
17893441,1-2,away
17893440,1-0,home
17994270,0-0,draw
17882432,0-0,draw
17900862,2-1,home
17794525,1-1,draw
17794522,3-0,home
17903957,2-1,home
17706391,1-1,draw
17785154,2-3,away
17972187,1-1,draw
17987613,0-2,away
17926499,1-2,away
17994272,2-0,home
17810799,0-1,away
17901478,0-1,away
17714884,0-2,away
17721501,2-1,home
17815161,0-1,away
17815153,4-0,home
17708345,1-1,draw
17706393,0-1,away
17958878,2-2,draw
17972189,0-1,away
17972188,1-1,draw
17780012,1-2,away
17903079,1-6,away
17714916,3-2,home
17933989,4-1,home
17872581,3-0,home
17780529,1-1,draw
17994268,1-3,away
17880850,1-0,home
17714879,1-2,away
17794524,1-0,home
17695381,2-3,away
17706392,1-2,away
18015919,1-1,draw
16924416,0-2,away
17082389,3-3,draw
18016056,4-1,home
17012219,1-4,away
17998349,2-1,home
17899272,5-1,home
17083425,0-1,away
16834588,0-3,away
17083420,0-0,draw
17878086,0-1,away
17082392,2-0,home
17083418,4-3,home
17082388,0-1,away
17082390,1-1,draw
17082384,2-1,home
17083421,2-1,home
17083422,0-3,away
17082385,0-0,draw
17083423,2-1,home
17083424,2-0,home
17082386,2-1,home
17082387,0-0,draw
17082391,4-1,home
17083419,2-1,home
17770883,2-3,away
17056241,1-1,draw
16834583,2-2,draw
16834587,1-1,draw
16839486,2-4,away
17794027,0-3,away
18016295,1-0,home
16465887,1-2,away
17997224,0-1,away
16924050,1-0,home
17447930,1-1,draw
17212915,0-1,away
16834584,7-2,home
18016294,2-0,home
16834589,0-1,away
16923993,2-1,home
17012222,2-2,draw
16834586,2-5,away
17878087,2-2,draw
17878088,6-0,home
17973123,1-2,away
16997559,2-3,away
16997566,0-0,draw
18016296,3-2,home
17998350,2-3,away
18016291,1-1,draw
17899267,0-5,away
16997565,3-0,home
17903874,3-1,home
18016292,2-0,home
16834590,4-1,home
17988076,2-0,home
17988077,1-1,draw
17882396,0-1,away
17946556,0-0,draw
17012226,2-1,home
17902335,4-1,home
17904856,1-1,draw
16917118,0-1,away
17903099,1-2,away
18016356,0-1,away
17903876,1-1,draw
17778567,2-0,home
17988078,1-1,draw
18014368,2-0,home
16727596,5-0,home
16727593,0-1,away
17465869,1-1,draw
16727735,4-0,home
16953719,0-1,away
17780491,1-0,home
18014367,1-0,home
17754383,1-0,home
17935383,2-1,home
17935381,1-1,draw
17935379,0-4,away
17935377,2-0,home
17973713,1-3,away
17973714,0-2,away
17999683,2-2,draw
17778555,0-0,draw
17893438,2-1,home
17881619,1-0,home
17881620,1-1,draw
17904106,1-0,home
17778568,5-2,home
17882398,0-1,away
17904107,1-1,draw
17892890,1-0,home
17972190,2-0,home
17972099,1-1,draw
17893437,1-0,home
17972191,0-0,draw
17720732,1-3,away
17881348,2-1,home
17994274,1-1,draw
17714878,0-2,away
17882397,3-1,home
17901488,0-1,away
17706394,0-0,draw
17815159,1-0,home
17883181,1-0,home
17881352,2-0,home
17933276,3-0,home
17972192,0-2,away
17726537,1-1,draw
17815157,3-1,home
17706395,2-2,draw
17935481,1-2,away
17226451,1-2,away
17673330,3-0,home
17667722,5-2,home
17222152,3-0,home
17869188,2-1,home
17869185,0-2,away
17673363,1-1,draw
16924420,0-2,away
17669049,1-2,away
17872792,3-2,home
17707572,2-1,home
17685094,0-5,away
17872333,2-3,away
17222080,1-0,home
17707573,1-1,draw
16775901,1-2,away
17766751,1-3,away
17870981,1-0,home
16465889,1-1,draw
18014945,0-1,away
17902700,1-0,home
17222078,2-2,draw
16465888,0-10,away
17870982,0-2,away
18014924,1-1,draw
17707574,1-0,home
18014925,0-2,away
17899268,6-1,home
17707254,2-2,draw
17707575,1-1,draw
17873703,3-1,home
18014736,0-0,draw
18014737,0-1,away
18014724,2-0,home
17898521,2-3,away
17898389,0-1,away
17898199,2-1,home
16775899,2-2,draw
16775900,2-1,home
17983220,0-2,away
16924419,2-1,home
18014946,1-1,draw
17899269,2-0,home
16924049,0-1,away
17226492,1-1,draw
17997096,3-1,home
18014947,1-1,draw
18014882,3-0,home
17770884,1-3,away
17899265,5-2,home
17154713,2-3,away
18014884,0-0,draw
17639715,1-3,away
17154714,0-2,away
17709835,2-1,home
18014904,3-4,away
18014903,2-1,home
17878806,3-2,home
17175853,3-1,home
18014905,2-1,home
17226415,1-1,draw
17997750,1-0,home
17997749,1-1,draw
17154715,1-0,home
17940817,3-1,home
17973901,0-0,draw
17004374,0-0,draw
17004373,2-3,away
17960661,4-1,home
17940816,0-3,away
17997751,5-0,home
17997730,0-1,away
17004627,5-3,home
18017165,1-2,away
18017164,1-3,away
18017166,1-0,home
18017167,2-0,home
18017168,2-2,draw
18017169,3-1,home
18017170,1-2,away
16924048,3-0,home
17783963,1-2,away
18017171,2-0,home
16834585,4-0,home
18017172,1-1,draw
17004621,1-1,draw
17004624,1-1,draw
17004625,1-1,draw
17004626,0-1,away
18017173,2-3,away
17004628,1-2,away
18017174,2-2,draw
17655571,1-2,away
18017163,0-0,draw
16465890,1-1,draw
17878091,0-0,draw
17878089,2-1,home
16911205,3-1,home
17559789,2-0,home
17560228,3-1,home
17560229,1-2,away
17560273,0-2,away
17560275,1-1,draw
17560320,1-0,home
17560784,3-1,home
17646711,2-1,home
17243801,1-1,draw
18016293,1-0,home
17675105,0-0,draw
16864617,1-1,draw
16486977,1-2,away
17880684,1-4,away
17876867,0-2,away
17876743,1-0,home
17876742,0-2,away
17899271,6-0,home
17952986,0-0,draw
16917114,0-0,draw
18014656,1-0,home
17941111,3-2,home
16864441,2-1,home
16832465,0-0,draw
17469690,0-0,draw
17794069,0-0,draw
17880685,1-2,away
17879646,1-5,away
17714815,2-2,draw
17794067,1-0,home
17673719,1-3,away
16775898,3-0,home
16832790,1-2,away
17004372,2-2,draw
16839782,1-1,draw
17004375,2-3,away
17972147,1-1,draw
18017175,4-1,home
16950628,1-1,draw
16521988,1-2,away
17753360,1-0,home
17940737,2-0,home
17958423,4-0,home
17783964,2-3,away
17753359,1-1,draw
16576373,1-1,draw
16615077,3-2,home
16725259,0-2,away
16864616,0-1,away
16486975,1-2,away
16888123,2-1,home
17243800,2-0,home
16840628,2-2,draw
16840636,0-0,draw
16917116,0-0,draw
17783644,0-1,away
17958453,2-1,home
